FPGA idle power [mW]:,3740.1

Program energy [mJ]:,6.65

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
3340000,0.167,14.8
3360000,0.168,20.1
3380000,0.169,24.9
3400000,0.170,13.4
3420000,0.171,17.7
3440000,0.172,3.3
3460000,0.173,17.7
3480000,0.174,17.7
3500000,0.175,19.1
3520000,0.176,22.0
3540000,0.177,15.5
3560000,0.178,14.8
3580000,0.179,14.8
3600000,0.180,13.4
3620000,0.181,4.8
3640000,0.182,12.0
3660000,0.183,19.1
3680000,0.184,10.5
3700000,0.185,9.1
3720000,0.186,17.0
3740000,0.187,14.8
3760000,0.188,10.5
3780000,0.189,14.8
3800000,0.190,14.8
3820000,0.191,14.8
3840000,0.192,13.4
3860000,0.193,13.4
3880000,0.194,13.4
3900000,0.195,10.8
3920000,0.196,7.6
3940000,0.197,0.4
3960000,0.198,1.9
3980000,0.199,7.6
4000000,0.200,9.1
4020000,0.201,10.5
4040000,0.202,7.6
4060000,0.203,4.8
4080000,0.204,10.8
4100000,0.205,-1.0
4120000,0.206,4.8
4140000,0.207,3.3
4160000,0.208,13.4
4180000,0.209,-6.7
4200000,0.210,7.6
4220000,0.211,9.1
4240000,0.212,12.0
4260000,0.213,9.3
4280000,0.214,16.3
4300000,0.215,24.9
4320000,0.216,22.0
4340000,0.217,14.8
4360000,0.218,17.7
4380000,0.219,27.8
4400000,0.220,17.7
4420000,0.221,13.4
4440000,0.222,23.2
4460000,0.223,6.2
4480000,0.224,20.6
4500000,0.225,23.5
4520000,0.226,19.1
4540000,0.227,10.5
4560000,0.228,17.7
4580000,0.229,19.1
4600000,0.230,14.8
4620000,0.231,29.4
4640000,0.232,23.5
4660000,0.233,23.5
4680000,0.234,16.3
4700000,0.235,19.1
4720000,0.236,19.1
4740000,0.237,14.8
4760000,0.238,17.7
4780000,0.239,23.5
4800000,0.240,20.1
4820000,0.241,14.8
4840000,0.242,22.0
4860000,0.243,16.3
4880000,0.244,13.4
4900000,0.245,20.6
4920000,0.246,17.7
4940000,0.247,14.8
4960000,0.248,19.1
4980000,0.249,23.2
5000000,0.250,19.1
5020000,0.251,9.1
5040000,0.252,23.5
5060000,0.253,20.6
5080000,0.254,22.0
5100000,0.255,13.4
5120000,0.256,24.9
5140000,0.257,19.1
5160000,0.258,18.6
5180000,0.259,14.8
5200000,0.260,16.3
5220000,0.261,19.1
5240000,0.262,13.4
5260000,0.263,17.7
5280000,0.264,20.6
5300000,0.265,13.4
5320000,0.266,14.8
5340000,0.267,17.0
5360000,0.268,20.6
5380000,0.269,26.3
5400000,0.270,17.7
5420000,0.271,20.6
5440000,0.272,24.9
5460000,0.273,17.7
5480000,0.274,24.9
5500000,0.275,22.0
5520000,0.276,20.1
5540000,0.277,19.1
5560000,0.278,20.6
5580000,0.279,22.0
5600000,0.280,17.7
5620000,0.281,13.4
5640000,0.282,23.5
5660000,0.283,10.5
5680000,0.284,14.8
5700000,0.285,20.1
5720000,0.286,22.0
5740000,0.287,13.4
5760000,0.288,20.6
5780000,0.289,19.1
5800000,0.290,19.1
5820000,0.291,14.8
5840000,0.292,22.0
5860000,0.293,19.1
5880000,0.294,12.4
5900000,0.295,17.7
5920000,0.296,16.3
5940000,0.297,12.0
5960000,0.298,16.3
5980000,0.299,17.7
6000000,0.300,19.1
6020000,0.301,10.5
6040000,0.302,23.5
6060000,0.303,21.7
6080000,0.304,17.7
6100000,0.305,20.6
6120000,0.306,20.6
6140000,0.307,22.0
6160000,0.308,20.6
6180000,0.309,14.8
6200000,0.310,20.6
6220000,0.311,17.7
6240000,0.312,15.5
6260000,0.313,19.1
6280000,0.314,24.9
6300000,0.315,16.3
6320000,0.316,22.0
6340000,0.317,20.6
6360000,0.318,19.1
6380000,0.319,12.0
6400000,0.320,24.9
6420000,0.321,17.0
6440000,0.322,16.3
6460000,0.323,14.8
6480000,0.324,17.7
6500000,0.325,20.6
6520000,0.326,19.1
6540000,0.327,19.1
6560000,0.328,24.9
6580000,0.329,14.8
6600000,0.330,17.0
6620000,0.331,23.5
6640000,0.332,22.0
6660000,0.333,17.7
6680000,0.334,22.0
6700000,0.335,26.3
6720000,0.336,17.7
6740000,0.337,23.5
6760000,0.338,22.0
6780000,0.339,15.5
6800000,0.340,29.2
6820000,0.341,14.8
6840000,0.342,22.0
6860000,0.343,13.4
6880000,0.344,17.7
6900000,0.345,23.5
6920000,0.346,23.5
6940000,0.347,19.1
6960000,0.348,21.7
6980000,0.349,24.9
7000000,0.350,22.0
7020000,0.351,9.1
7040000,0.352,20.6
7060000,0.353,19.1
7080000,0.354,20.6
7100000,0.355,24.9
7120000,0.356,22.0
7140000,0.357,17.0
7160000,0.358,22.0
7180000,0.359,22.0
7200000,0.360,26.3
7220000,0.361,19.1
7240000,0.362,20.6
7260000,0.363,23.5
7280000,0.364,19.1
7300000,0.365,20.6
7320000,0.366,20.1
7340000,0.367,23.5
7360000,0.368,23.5
7380000,0.369,23.5
7400000,0.370,23.5
7420000,0.371,22.0
7440000,0.372,16.3
7460000,0.373,20.6
7480000,0.374,22.0
7500000,0.375,23.2
7520000,0.376,14.8
7540000,0.377,19.1
7560000,0.378,22.0
7580000,0.379,16.3
7600000,0.380,17.7
7620000,0.381,26.3
7640000,0.382,22.0
7660000,0.383,19.1
7680000,0.384,21.7
7700000,0.385,24.9
7720000,0.386,4.8
7740000,0.387,12.0
7760000,0.388,9.1
7780000,0.389,3.3
