FPGA idle power [mW]:,3754.3

Program energy [mJ]:,6.58

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
5020000,0.251,23.7
5040000,0.252,15.0
5060000,0.253,23.0
5080000,0.254,15.0
5100000,0.255,19.3
5120000,0.256,16.5
5140000,0.257,19.3
5160000,0.258,19.3
5180000,0.259,17.9
5200000,0.260,15.0
5220000,0.261,17.9
5240000,0.262,19.9
5260000,0.263,20.8
5280000,0.264,15.0
5300000,0.265,20.8
5320000,0.266,12.1
5340000,0.267,19.3
5360000,0.268,22.2
5380000,0.269,19.3
5400000,0.270,20.8
5420000,0.271,21.4
5440000,0.272,22.2
5460000,0.273,23.7
5480000,0.274,19.3
5500000,0.275,26.5
5520000,0.276,23.7
5540000,0.277,15.0
5560000,0.278,23.7
5580000,0.279,22.2
5600000,0.280,19.9
5620000,0.281,23.7
5640000,0.282,22.2
5660000,0.283,17.9
5680000,0.284,19.3
5700000,0.285,25.1
5720000,0.286,17.9
5740000,0.287,13.6
5760000,0.288,22.2
5780000,0.289,30.7
5800000,0.290,15.0
5820000,0.291,19.3
5840000,0.292,22.2
5860000,0.293,13.6
5880000,0.294,12.1
5900000,0.295,20.8
5920000,0.296,16.5
5940000,0.297,10.7
5960000,0.298,24.5
5980000,0.299,20.8
6000000,0.300,17.9
6020000,0.301,17.9
6040000,0.302,22.2
6060000,0.303,22.2
6080000,0.304,17.9
6100000,0.305,15.0
6120000,0.306,19.3
6140000,0.307,19.9
6160000,0.308,20.8
6180000,0.309,20.8
6200000,0.310,23.7
6220000,0.311,16.5
6240000,0.312,20.8
6260000,0.313,22.2
6280000,0.314,19.3
6300000,0.315,7.8
6320000,0.316,18.3
6340000,0.317,23.7
6360000,0.318,19.3
6380000,0.319,19.3
6400000,0.320,26.5
6420000,0.321,19.3
6440000,0.322,22.2
6460000,0.323,22.2
6480000,0.324,20.8
6500000,0.325,18.3
6520000,0.326,22.2
6540000,0.327,17.9
6560000,0.328,20.8
6580000,0.329,23.7
6600000,0.330,23.7
6620000,0.331,23.7
6640000,0.332,19.3
6660000,0.333,9.3
6680000,0.334,18.3
6700000,0.335,19.3
6720000,0.336,19.3
6740000,0.337,22.2
6760000,0.338,19.3
6780000,0.339,32.3
6800000,0.340,32.3
6820000,0.341,30.8
6840000,0.342,30.8
6860000,0.343,21.4
6880000,0.344,23.7
6900000,0.345,29.4
6920000,0.346,12.1
6940000,0.347,-5.1
6960000,0.348,17.9
6980000,0.349,13.6
7000000,0.350,16.5
7020000,0.351,17.9
7040000,0.352,18.3
7060000,0.353,13.6
7080000,0.354,12.1
7100000,0.355,22.2
7120000,0.356,20.8
7140000,0.357,16.5
7160000,0.358,13.6
7180000,0.359,28.0
7200000,0.360,19.3
7220000,0.361,9.0
7240000,0.362,17.9
7260000,0.363,22.2
7280000,0.364,9.3
7300000,0.365,17.9
7320000,0.366,16.5
7340000,0.367,19.3
7360000,0.368,15.0
7380000,0.369,15.0
7400000,0.370,19.9
7420000,0.371,22.2
7440000,0.372,6.4
7460000,0.373,19.3
7480000,0.374,17.9
7500000,0.375,4.9
7520000,0.376,26.5
7540000,0.377,13.6
7560000,0.378,15.0
7580000,0.379,19.9
7600000,0.380,23.7
7620000,0.381,16.5
7640000,0.382,20.8
7660000,0.383,19.3
7680000,0.384,17.9
7700000,0.385,15.0
7720000,0.386,17.9
7740000,0.387,17.9
7760000,0.388,23.0
7780000,0.389,13.6
7800000,0.390,16.5
7820000,0.391,19.3
7840000,0.392,19.3
7860000,0.393,17.9
7880000,0.394,20.8
7900000,0.395,17.9
7920000,0.396,7.8
7940000,0.397,18.3
7960000,0.398,19.3
7980000,0.399,13.6
8000000,0.400,22.2
8020000,0.401,17.9
8040000,0.402,12.1
8060000,0.403,7.8
8080000,0.404,13.6
8100000,0.405,10.7
8120000,0.406,10.6
8140000,0.407,4.9
8160000,0.408,15.0
8180000,0.409,10.7
8200000,0.410,6.4
8220000,0.411,16.5
8240000,0.412,0.6
8260000,0.413,16.5
8280000,0.414,3.5
8300000,0.415,10.6
8320000,0.416,12.1
8340000,0.417,4.9
8360000,0.418,7.8
8380000,0.419,13.6
8400000,0.420,15.0
8420000,0.421,7.8
8440000,0.422,15.0
8460000,0.423,20.8
8480000,0.424,5.9
8500000,0.425,7.8
8520000,0.426,20.8
8540000,0.427,15.0
8560000,0.428,13.6
8580000,0.429,12.1
8600000,0.430,17.9
8620000,0.431,13.6
8640000,0.432,13.6
8660000,0.433,23.0
8680000,0.434,16.5
8700000,0.435,16.5
8720000,0.436,13.6
8740000,0.437,22.2
8760000,0.438,20.8
8780000,0.439,15.0
8800000,0.440,26.5
8820000,0.441,12.1
8840000,0.442,23.0
8860000,0.443,23.7
8880000,0.444,17.9
8900000,0.445,16.5
8920000,0.446,12.1
8940000,0.447,17.9
8960000,0.448,15.0
8980000,0.449,12.1
9000000,0.450,16.5
9020000,0.451,16.8
9040000,0.452,26.5
9060000,0.453,4.9
9080000,0.454,23.7
9100000,0.455,16.5
9120000,0.456,19.3
9140000,0.457,20.8
9160000,0.458,20.8
9180000,0.459,16.5
9200000,0.460,23.0
9220000,0.461,20.8
9240000,0.462,16.5
9260000,0.463,19.3
9280000,0.464,17.9
9300000,0.465,22.2
9320000,0.466,13.6
9340000,0.467,16.5
9360000,0.468,19.3
9380000,0.469,13.7
9400000,0.470,13.6
9420000,0.471,15.0
9440000,0.472,12.1
9460000,0.473,13.6
9480000,0.474,12.1
9500000,0.475,13.6
9520000,0.476,7.8
9540000,0.477,6.4
9560000,0.478,10.6
9580000,0.479,10.7
9600000,0.480,13.6
9620000,0.481,6.4
