FPGA idle power [mW]:,3730.4

Program energy [mJ]:,5.95

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
2320000,0.116,9.7
2340000,0.117,13.0
2360000,0.118,8.7
2380000,0.119,10.1
2400000,0.120,8.7
2420000,0.121,7.3
2440000,0.122,7.3
2460000,0.123,10.1
2480000,0.124,-2.8
2500000,0.125,-7.3
2520000,0.126,1.5
2540000,0.127,11.6
2560000,0.128,4.4
2580000,0.129,0.1
2600000,0.130,7.3
2620000,0.131,1.5
2640000,0.132,7.3
2660000,0.133,4.4
2680000,0.134,14.4
2700000,0.135,7.3
2720000,0.136,5.8
2740000,0.137,10.1
2760000,0.138,7.3
2780000,0.139,0.1
2800000,0.140,7.3
2820000,0.141,5.8
2840000,0.142,4.4
2860000,0.143,-2.7
2880000,0.144,13.0
2900000,0.145,4.4
2920000,0.146,-7.1
2940000,0.147,8.7
2960000,0.148,11.6
2980000,0.149,3.0
3000000,0.150,3.0
3020000,0.151,8.7
3040000,0.152,9.7
3060000,0.153,-2.8
3080000,0.154,4.4
3100000,0.155,5.8
3120000,0.156,-1.4
3140000,0.157,0.1
3160000,0.158,8.7
3180000,0.159,1.5
3200000,0.160,-5.7
3220000,0.161,6.6
3240000,0.162,7.3
3260000,0.163,5.8
3280000,0.164,10.1
3300000,0.165,23.1
3320000,0.166,17.3
3340000,0.167,20.2
3360000,0.168,20.2
3380000,0.169,21.7
3400000,0.170,15.9
3420000,0.171,15.9
3440000,0.172,17.3
3460000,0.173,14.5
3480000,0.174,26.0
3500000,0.175,17.3
3520000,0.176,15.9
3540000,0.177,15.9
3560000,0.178,10.1
3580000,0.179,15.9
3600000,0.180,13.0
3620000,0.181,13.0
3640000,0.182,14.5
3660000,0.183,10.1
3680000,0.184,18.8
3700000,0.185,14.5
3720000,0.186,14.5
3740000,0.187,18.8
3760000,0.188,14.4
3780000,0.189,14.5
3800000,0.190,18.8
3820000,0.191,24.5
3840000,0.192,7.3
3860000,0.193,14.5
3880000,0.194,13.0
3900000,0.195,20.2
3920000,0.196,7.3
3940000,0.197,15.9
3960000,0.198,17.3
3980000,0.199,13.0
4000000,0.200,13.0
4020000,0.201,23.1
4040000,0.202,15.9
4060000,0.203,8.7
4080000,0.204,15.9
4100000,0.205,20.2
4120000,0.206,9.7
4140000,0.207,20.2
4160000,0.208,20.2
4180000,0.209,13.0
4200000,0.210,13.0
4220000,0.211,21.7
4240000,0.212,20.2
4260000,0.213,14.5
4280000,0.214,13.0
4300000,0.215,23.6
4320000,0.216,15.9
4340000,0.217,10.1
4360000,0.218,23.1
4380000,0.219,24.5
4400000,0.220,17.3
4420000,0.221,17.3
4440000,0.222,21.7
4460000,0.223,17.3
4480000,0.224,6.6
4500000,0.225,18.8
4520000,0.226,18.8
4540000,0.227,13.0
4560000,0.228,17.3
4580000,0.229,14.5
4600000,0.230,15.9
4620000,0.231,15.9
4640000,0.232,14.5
4660000,0.233,15.9
4680000,0.234,18.8
4700000,0.235,15.9
4720000,0.236,13.0
4740000,0.237,11.6
4760000,0.238,20.2
4780000,0.239,15.9
4800000,0.240,14.5
4820000,0.241,15.9
4840000,0.242,14.4
4860000,0.243,15.9
4880000,0.244,11.6
4900000,0.245,18.8
4920000,0.246,18.8
4940000,0.247,20.2
4960000,0.248,20.2
4980000,0.249,13.0
5000000,0.250,11.6
5020000,0.251,12.8
5040000,0.252,18.8
5060000,0.253,15.9
5080000,0.254,14.5
5100000,0.255,24.5
5120000,0.256,11.6
5140000,0.257,20.2
5160000,0.258,15.9
5180000,0.259,20.2
5200000,0.260,5.1
5220000,0.261,15.9
5240000,0.262,18.8
5260000,0.263,11.6
5280000,0.264,20.2
5300000,0.265,24.5
5320000,0.266,17.3
5340000,0.267,7.3
5360000,0.268,18.8
5380000,0.269,22.1
5400000,0.270,5.8
5420000,0.271,17.3
5440000,0.272,17.3
5460000,0.273,17.3
5480000,0.274,10.1
5500000,0.275,21.7
5520000,0.276,23.1
5540000,0.277,10.1
5560000,0.278,26.7
5580000,0.279,18.8
5600000,0.280,18.8
5620000,0.281,14.5
5640000,0.282,20.2
5660000,0.283,17.3
5680000,0.284,8.7
5700000,0.285,7.3
5720000,0.286,15.9
5740000,0.287,20.5
5760000,0.288,17.3
5780000,0.289,18.8
5800000,0.290,17.3
5820000,0.291,8.7
5840000,0.292,14.5
5860000,0.293,14.5
5880000,0.294,11.6
5900000,0.295,10.1
5920000,0.296,23.6
5940000,0.297,14.5
5960000,0.298,15.9
5980000,0.299,18.8
6000000,0.300,17.3
6020000,0.301,11.6
6040000,0.302,13.0
6060000,0.303,24.5
6080000,0.304,18.8
6100000,0.305,20.5
6120000,0.306,18.8
6140000,0.307,21.7
6160000,0.308,14.5
6180000,0.309,15.9
6200000,0.310,20.2
6220000,0.311,20.2
6240000,0.312,21.7
6260000,0.313,13.0
6280000,0.314,17.5
6300000,0.315,21.7
6320000,0.316,15.9
6340000,0.317,13.0
6360000,0.318,18.8
6380000,0.319,15.9
6400000,0.320,14.5
6420000,0.321,23.1
6440000,0.322,18.8
6460000,0.323,19.0
6480000,0.324,13.0
6500000,0.325,14.5
6520000,0.326,24.5
6540000,0.327,14.5
6560000,0.328,20.2
6580000,0.329,18.8
6600000,0.330,13.0
6620000,0.331,14.5
6640000,0.332,22.1
6660000,0.333,15.9
6680000,0.334,10.1
6700000,0.335,18.8
6720000,0.336,36.0
6740000,0.337,27.4
6760000,0.338,31.7
6780000,0.339,30.3
6800000,0.340,30.3
6820000,0.341,20.5
6840000,0.342,24.5
6860000,0.343,23.1
6880000,0.344,17.3
6900000,0.345,3.0
6920000,0.346,13.0
6940000,0.347,18.8
6960000,0.348,8.7
6980000,0.349,15.9
7000000,0.350,23.6
7020000,0.351,11.6
7040000,0.352,8.7
7060000,0.353,20.2
7080000,0.354,23.1
7100000,0.355,11.6
7120000,0.356,21.7
7140000,0.357,18.8
7160000,0.358,14.5
7180000,0.359,17.5
7200000,0.360,21.7
7220000,0.361,18.8
7240000,0.362,11.6
7260000,0.363,17.3
7280000,0.364,11.6
7300000,0.365,15.9
7320000,0.366,17.3
7340000,0.367,15.9
7360000,0.368,15.9
7380000,0.369,17.3
7400000,0.370,24.5
7420000,0.371,13.0
7440000,0.372,13.0
7460000,0.373,3.0
7480000,0.374,17.3
7500000,0.375,17.3
7520000,0.376,14.5
7540000,0.377,23.6
7560000,0.378,17.3
7580000,0.379,10.1
7600000,0.380,13.0
7620000,0.381,20.2
7640000,0.382,18.8
7660000,0.383,21.7
7680000,0.384,21.7
7700000,0.385,23.1
7720000,0.386,19.0
7740000,0.387,17.3
7760000,0.388,13.0
7780000,0.389,17.3
7800000,0.390,28.8
7820000,0.391,20.2
7840000,0.392,20.2
7860000,0.393,18.8
7880000,0.394,13.0
7900000,0.395,17.5
7920000,0.396,15.9
7940000,0.397,20.2
7960000,0.398,0.1
7980000,0.399,3.0
8000000,0.400,14.5
8020000,0.401,5.8
8040000,0.402,4.4
8060000,0.403,13.0
8080000,0.404,12.8
8100000,0.405,5.8
8120000,0.406,14.5
8140000,0.407,11.6
8160000,0.408,11.6
8180000,0.409,4.4
8200000,0.410,10.1
8220000,0.411,8.7
8240000,0.412,5.8
8260000,0.413,14.4
8280000,0.414,10.1
8300000,0.415,7.3
8320000,0.416,5.8
8340000,0.417,8.7
8360000,0.418,13.0
8380000,0.419,5.8
8400000,0.420,15.9
8420000,0.421,17.3
8440000,0.422,15.9
8460000,0.423,14.5
8480000,0.424,15.9
8500000,0.425,21.7
8520000,0.426,10.1
8540000,0.427,21.7
8560000,0.428,14.5
8580000,0.429,20.2
8600000,0.430,18.8
8620000,0.431,25.2
8640000,0.432,14.5
8660000,0.433,4.4
8680000,0.434,21.7
8700000,0.435,18.8
8720000,0.436,11.6
8740000,0.437,14.5
8760000,0.438,14.5
8780000,0.439,21.7
8800000,0.440,17.5
8820000,0.441,28.8
8840000,0.442,18.8
8860000,0.443,17.3
8880000,0.444,13.0
8900000,0.445,11.6
8920000,0.446,15.9
8940000,0.447,11.6
8960000,0.448,23.1
8980000,0.449,20.5
9000000,0.450,20.2
9020000,0.451,8.7
9040000,0.452,18.8
9060000,0.453,13.0
9080000,0.454,23.1
9100000,0.455,10.1
9120000,0.456,17.3
9140000,0.457,21.7
9160000,0.458,11.3
9180000,0.459,15.9
9200000,0.460,20.2
9220000,0.461,17.3
9240000,0.462,17.3
9260000,0.463,18.8
9280000,0.464,23.1
9300000,0.465,7.3
9320000,0.466,14.5
9340000,0.467,20.5
9360000,0.468,18.8
9380000,0.469,1.5
9400000,0.470,17.3
9420000,0.471,20.2
9440000,0.472,7.3
9460000,0.473,4.4
9480000,0.474,20.2
9500000,0.475,11.6
9520000,0.476,8.2
9540000,0.477,13.0
9560000,0.478,14.5
9580000,0.479,13.0
9600000,0.480,-1.4
9620000,0.481,7.3
9640000,0.482,4.4
9660000,0.483,-4.2
