FPGA idle power [mW]:,3750.0

Program energy [mJ]:,4.99

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
2580000,0.129,7.8
2600000,0.130,2.5
2620000,0.131,0.6
2640000,0.132,3.5
2660000,0.133,6.4
2680000,0.134,7.8
2700000,0.135,4.9
2720000,0.136,4.9
2740000,0.137,0.6
2760000,0.138,4.9
2780000,0.139,-0.6
2800000,0.140,2.1
2820000,0.141,2.1
2840000,0.142,6.4
2860000,0.143,4.9
2880000,0.144,4.9
2900000,0.145,0.6
2920000,0.146,0.6
2940000,0.147,7.8
2960000,0.148,4.0
2980000,0.149,10.7
3000000,0.150,3.5
3020000,0.151,2.1
3040000,0.152,0.6
3060000,0.153,0.6
3080000,0.154,9.2
3100000,0.155,6.4
3120000,0.156,2.1
3140000,0.157,10.2
3160000,0.158,7.8
3180000,0.159,9.2
3200000,0.160,-13.8
3220000,0.161,2.1
3240000,0.162,6.4
3260000,0.163,9.2
3280000,0.164,9.2
3300000,0.165,13.6
3320000,0.166,16.4
3340000,0.167,16.4
3360000,0.168,12.1
3380000,0.169,15.0
3400000,0.170,6.4
3420000,0.171,7.8
3440000,0.172,15.0
3460000,0.173,17.9
3480000,0.174,7.8
3500000,0.175,11.8
3520000,0.176,15.0
3540000,0.177,9.2
3560000,0.178,3.5
3580000,0.179,16.4
3600000,0.180,13.6
3620000,0.181,10.7
3640000,0.182,16.4
3660000,0.183,19.3
3680000,0.184,16.4
3700000,0.185,3.5
3720000,0.186,13.6
3740000,0.187,17.9
3760000,0.188,10.7
3780000,0.189,15.0
3800000,0.190,16.4
3820000,0.191,9.2
3840000,0.192,6.4
3860000,0.193,19.5
3880000,0.194,15.0
3900000,0.195,12.1
3920000,0.196,15.0
3940000,0.197,13.6
3960000,0.198,15.0
3980000,0.199,4.9
4000000,0.200,15.0
4020000,0.201,15.0
4040000,0.202,11.8
4060000,0.203,10.7
4080000,0.204,15.0
4100000,0.205,13.6
4120000,0.206,9.2
4140000,0.207,16.4
4160000,0.208,12.1
4180000,0.209,17.9
4200000,0.210,17.9
4220000,0.211,7.1
4240000,0.212,15.0
4260000,0.213,19.3
4280000,0.214,10.7
4300000,0.215,17.9
4320000,0.216,13.6
4340000,0.217,6.4
4360000,0.218,15.0
4380000,0.219,10.7
4400000,0.220,19.5
4420000,0.221,15.0
4440000,0.222,19.3
4460000,0.223,19.3
4480000,0.224,7.8
4500000,0.225,16.4
4520000,0.226,10.7
4540000,0.227,12.1
4560000,0.228,10.7
4580000,0.229,13.3
4600000,0.230,20.8
4620000,0.231,10.7
4640000,0.232,16.4
4660000,0.233,16.4
4680000,0.234,13.6
4700000,0.235,16.4
4720000,0.236,12.1
4740000,0.237,13.6
4760000,0.238,4.0
4780000,0.239,15.0
4800000,0.240,17.9
4820000,0.241,13.6
4840000,0.242,20.8
4860000,0.243,16.4
4880000,0.244,12.1
4900000,0.245,6.4
4920000,0.246,19.3
4940000,0.247,16.4
4960000,0.248,17.9
4980000,0.249,10.7
5000000,0.250,16.4
5020000,0.251,12.1
5040000,0.252,10.7
5060000,0.253,20.8
5080000,0.254,10.7
5100000,0.255,12.1
5120000,0.256,10.2
5140000,0.257,10.7
5160000,0.258,12.1
5180000,0.259,2.1
5200000,0.260,16.4
5220000,0.261,15.0
5240000,0.262,16.4
5260000,0.263,6.4
5280000,0.264,22.2
5300000,0.265,16.4
5320000,0.266,9.2
5340000,0.267,20.8
5360000,0.268,16.4
5380000,0.269,15.0
5400000,0.270,16.4
5420000,0.271,16.4
5440000,0.272,16.4
5460000,0.273,12.1
5480000,0.274,11.8
5500000,0.275,10.7
5520000,0.276,13.6
5540000,0.277,9.2
5560000,0.278,19.3
5580000,0.279,17.9
5600000,0.280,9.2
5620000,0.281,16.4
5640000,0.282,13.6
5660000,0.283,18.0
5680000,0.284,13.6
5700000,0.285,12.1
5720000,0.286,13.6
5740000,0.287,16.4
5760000,0.288,7.8
5780000,0.289,16.4
5800000,0.290,12.1
5820000,0.291,7.8
5840000,0.292,10.2
5860000,0.293,16.4
5880000,0.294,17.9
5900000,0.295,10.7
5920000,0.296,10.7
5940000,0.297,13.6
5960000,0.298,16.4
5980000,0.299,12.1
6000000,0.300,10.7
6020000,0.301,7.1
6040000,0.302,7.8
6060000,0.303,7.8
6080000,0.304,20.8
6100000,0.305,9.2
6120000,0.306,12.1
6140000,0.307,12.1
6160000,0.308,10.7
6180000,0.309,9.2
6200000,0.310,14.9
6220000,0.311,16.4
6240000,0.312,12.1
6260000,0.313,15.0
6280000,0.314,16.4
6300000,0.315,16.4
6320000,0.316,12.1
6340000,0.317,15.0
6360000,0.318,17.9
6380000,0.319,14.9
6400000,0.320,15.0
6420000,0.321,15.0
6440000,0.322,17.9
6460000,0.323,0.6
6480000,0.324,19.3
6500000,0.325,13.6
6520000,0.326,20.8
6540000,0.327,12.1
6560000,0.328,16.4
6580000,0.329,13.6
6600000,0.330,17.9
6620000,0.331,20.8
6640000,0.332,12.1
6660000,0.333,12.1
6680000,0.334,15.0
6700000,0.335,23.6
6720000,0.336,22.2
6740000,0.337,22.6
6760000,0.338,32.3
6780000,0.339,29.4
6800000,0.340,26.5
6820000,0.341,23.6
6840000,0.342,16.4
6860000,0.343,7.8
6880000,0.344,7.8
6900000,0.345,12.1
6920000,0.346,8.7
6940000,0.347,10.7
6960000,0.348,15.0
6980000,0.349,10.7
7000000,0.350,10.7
7020000,0.351,17.9
7040000,0.352,9.2
7060000,0.353,17.9
7080000,0.354,17.9
7100000,0.355,14.9
7120000,0.356,17.9
7140000,0.357,9.2
7160000,0.358,16.4
7180000,0.359,13.6
7200000,0.360,7.8
7220000,0.361,20.8
7240000,0.362,3.5
7260000,0.363,9.2
7280000,0.364,11.8
7300000,0.365,17.9
7320000,0.366,13.6
7340000,0.367,15.0
7360000,0.368,25.1
7380000,0.369,13.6
7400000,0.370,9.2
7420000,0.371,13.6
7440000,0.372,20.8
7460000,0.373,5.6
7480000,0.374,19.3
7500000,0.375,22.2
7520000,0.376,10.7
7540000,0.377,12.1
7560000,0.378,13.6
7580000,0.379,20.8
7600000,0.380,13.6
7620000,0.381,17.9
7640000,0.382,18.0
7660000,0.383,9.2
7680000,0.384,13.6
7700000,0.385,25.1
7720000,0.386,20.8
7740000,0.387,4.9
7760000,0.388,20.8
7780000,0.389,20.8
7800000,0.390,16.4
7820000,0.391,11.8
7840000,0.392,16.4
7860000,0.393,17.9
7880000,0.394,9.2
7900000,0.395,13.6
7920000,0.396,17.9
7940000,0.397,10.7
7960000,0.398,6.4
7980000,0.399,9.2
8000000,0.400,7.1
8020000,0.401,4.9
8040000,0.402,6.4
8060000,0.403,9.2
8080000,0.404,4.9
8100000,0.405,13.6
8120000,0.406,12.1
8140000,0.407,10.7
8160000,0.408,2.1
8180000,0.409,7.1
8200000,0.410,7.8
8220000,0.411,7.8
8240000,0.412,17.9
8260000,0.413,12.1
8280000,0.414,7.8
8300000,0.415,6.4
8320000,0.416,13.6
8340000,0.417,12.1
8360000,0.418,8.7
8380000,0.419,15.0
8400000,0.420,13.6
8420000,0.421,10.7
8440000,0.422,6.4
8460000,0.423,9.2
8480000,0.424,12.1
8500000,0.425,16.4
8520000,0.426,2.1
8540000,0.427,10.2
8560000,0.428,10.7
8580000,0.429,17.9
8600000,0.430,9.2
8620000,0.431,16.4
8640000,0.432,20.8
8660000,0.433,7.8
8680000,0.434,15.0
8700000,0.435,15.0
8720000,0.436,21.1
8740000,0.437,7.8
8760000,0.438,16.4
8780000,0.439,22.2
8800000,0.440,13.6
8820000,0.441,7.8
8840000,0.442,17.9
8860000,0.443,13.6
8880000,0.444,7.8
8900000,0.445,13.3
8920000,0.446,15.0
8940000,0.447,2.1
8960000,0.448,13.6
8980000,0.449,13.6
9000000,0.450,17.9
9020000,0.451,12.1
9040000,0.452,13.6
9060000,0.453,22.2
9080000,0.454,11.8
9100000,0.455,12.1
9120000,0.456,17.9
9140000,0.457,13.6
9160000,0.458,6.4
9180000,0.459,22.2
9200000,0.460,12.1
9220000,0.461,10.7
9240000,0.462,13.6
9260000,0.463,18.0
9280000,0.464,17.9
9300000,0.465,4.9
9320000,0.466,17.9
9340000,0.467,10.7
9360000,0.468,10.7
9380000,0.469,2.1
9400000,0.470,12.1
9420000,0.471,9.2
9440000,0.472,10.2
9460000,0.473,7.8
9480000,0.474,10.7
9500000,0.475,7.8
9520000,0.476,9.2
9540000,0.477,15.0
9560000,0.478,13.6
9580000,0.479,3.5
9600000,0.480,7.8
9620000,0.481,5.6
9640000,0.482,2.1
