FPGA idle power [mW]:,3745.4

Program energy [mJ]:,4.93

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
2640000,0.132,-3.4
2660000,0.133,-7.7
2680000,0.134,0.9
2700000,0.135,6.7
2720000,0.136,8.1
2740000,0.137,8.6
2760000,0.138,2.3
2780000,0.139,6.7
2800000,0.140,-0.5
2820000,0.141,11.0
2840000,0.142,8.1
2860000,0.143,2.3
2880000,0.144,3.8
2900000,0.145,6.7
2920000,0.146,4.0
2940000,0.147,-0.5
2960000,0.148,6.7
2980000,0.149,9.5
3000000,0.150,2.3
3020000,0.151,8.1
3040000,0.152,9.5
3060000,0.153,6.7
3080000,0.154,0.9
3100000,0.155,7.1
3120000,0.156,2.3
3140000,0.157,8.1
3160000,0.158,3.8
3180000,0.159,9.5
3200000,0.160,-0.5
3220000,0.161,-4.9
3240000,0.162,6.7
3260000,0.163,3.8
3280000,0.164,17.9
3300000,0.165,11.0
3320000,0.166,18.2
3340000,0.167,8.1
3360000,0.168,22.5
3380000,0.169,15.3
3400000,0.170,18.2
3420000,0.171,13.8
3440000,0.172,16.7
3460000,0.173,17.9
3480000,0.174,13.8
3500000,0.175,11.0
3520000,0.176,13.8
3540000,0.177,11.0
3560000,0.178,12.4
3580000,0.179,16.7
3600000,0.180,16.7
3620000,0.181,13.8
3640000,0.182,24.1
3660000,0.183,15.3
3680000,0.184,15.3
3700000,0.185,13.8
3720000,0.186,12.4
3740000,0.187,13.8
3760000,0.188,12.4
3780000,0.189,9.5
3800000,0.190,11.0
3820000,0.191,10.2
3840000,0.192,18.2
3860000,0.193,11.0
3880000,0.194,16.7
3900000,0.195,18.2
3920000,0.196,11.0
3940000,0.197,3.8
3960000,0.198,18.2
3980000,0.199,12.4
4000000,0.200,2.5
4020000,0.201,8.1
4040000,0.202,15.3
4060000,0.203,11.0
4080000,0.204,8.1
4100000,0.205,13.8
4120000,0.206,12.4
4140000,0.207,8.1
4160000,0.208,16.7
4180000,0.209,13.3
4200000,0.210,15.3
4220000,0.211,6.7
4240000,0.212,18.2
4260000,0.213,15.3
4280000,0.214,11.0
4300000,0.215,16.7
4320000,0.216,11.0
4340000,0.217,9.5
4360000,0.218,10.2
4380000,0.219,12.4
4400000,0.220,13.8
4420000,0.221,8.1
4440000,0.222,11.0
4460000,0.223,15.3
4480000,0.224,16.7
4500000,0.225,16.7
4520000,0.226,15.3
4540000,0.227,13.3
4560000,0.228,12.4
4580000,0.229,18.2
4600000,0.230,12.4
4620000,0.231,15.3
4640000,0.232,12.4
4660000,0.233,16.7
4680000,0.234,11.0
4700000,0.235,8.1
4720000,0.236,16.4
4740000,0.237,8.1
4760000,0.238,16.7
4780000,0.239,16.7
4800000,0.240,13.8
4820000,0.241,12.4
4840000,0.242,9.5
4860000,0.243,11.0
4880000,0.244,11.0
4900000,0.245,8.6
4920000,0.246,8.1
4940000,0.247,12.4
4960000,0.248,22.5
4980000,0.249,16.7
5000000,0.250,15.3
5020000,0.251,9.5
5040000,0.252,15.3
5060000,0.253,15.3
5080000,0.254,11.7
5100000,0.255,15.3
5120000,0.256,13.8
5140000,0.257,12.4
5160000,0.258,3.8
5180000,0.259,15.3
5200000,0.260,11.0
5220000,0.261,8.1
5240000,0.262,19.6
5260000,0.263,16.4
5280000,0.264,11.0
5300000,0.265,13.8
5320000,0.266,18.2
5340000,0.267,18.2
5360000,0.268,18.2
5380000,0.269,19.6
5400000,0.270,13.8
5420000,0.271,12.4
5440000,0.272,14.8
5460000,0.273,18.2
5480000,0.274,8.1
5500000,0.275,11.0
5520000,0.276,16.7
5540000,0.277,16.7
5560000,0.278,11.0
5580000,0.279,22.5
5600000,0.280,16.7
5620000,0.281,7.1
5640000,0.282,13.8
5660000,0.283,15.3
5680000,0.284,15.3
5700000,0.285,9.5
5720000,0.286,16.7
5740000,0.287,18.2
5760000,0.288,11.0
5780000,0.289,13.8
5800000,0.290,21.0
5820000,0.291,12.4
5840000,0.292,8.1
5860000,0.293,21.0
5880000,0.294,12.4
5900000,0.295,12.4
5920000,0.296,9.5
5940000,0.297,15.3
5960000,0.298,11.0
5980000,0.299,8.6
6000000,0.300,13.8
6020000,0.301,11.0
6040000,0.302,11.0
6060000,0.303,13.8
6080000,0.304,16.7
6100000,0.305,11.0
6120000,0.306,11.0
6140000,0.307,12.4
6160000,0.308,10.2
6180000,0.309,12.4
6200000,0.310,13.8
6220000,0.311,13.8
6240000,0.312,16.7
6260000,0.313,8.1
6280000,0.314,13.8
6300000,0.315,19.6
6320000,0.316,15.3
6340000,0.317,8.6
6360000,0.318,9.5
6380000,0.319,13.8
6400000,0.320,11.0
6420000,0.321,3.8
6440000,0.322,22.5
6460000,0.323,15.3
6480000,0.324,6.7
6500000,0.325,12.4
6520000,0.326,11.7
6540000,0.327,19.6
6560000,0.328,11.0
6580000,0.329,12.4
6600000,0.330,18.2
6620000,0.331,12.4
6640000,0.332,11.0
6660000,0.333,8.1
6680000,0.334,9.5
6700000,0.335,11.7
6720000,0.336,26.8
6740000,0.337,23.9
6760000,0.338,22.5
6780000,0.339,21.0
6800000,0.340,23.9
6820000,0.341,28.2
6840000,0.342,21.0
6860000,0.343,13.8
6880000,0.344,24.1
6900000,0.345,9.5
6920000,0.346,13.8
6940000,0.347,16.7
6960000,0.348,12.4
6980000,0.349,9.5
7000000,0.350,19.6
7020000,0.351,15.3
7040000,0.352,12.4
7060000,0.353,14.8
7080000,0.354,16.7
7100000,0.355,12.4
7120000,0.356,18.2
7140000,0.357,19.6
7160000,0.358,11.0
7180000,0.359,16.7
7200000,0.360,15.3
7220000,0.361,18.2
7240000,0.362,16.4
7260000,0.363,15.3
7280000,0.364,18.2
7300000,0.365,21.0
7320000,0.366,11.0
7340000,0.367,15.3
7360000,0.368,21.0
7380000,0.369,13.8
7400000,0.370,8.1
7420000,0.371,16.4
7440000,0.372,16.7
7460000,0.373,19.6
7480000,0.374,8.1
7500000,0.375,21.0
7520000,0.376,19.6
7540000,0.377,13.8
7560000,0.378,15.3
7580000,0.379,13.8
7600000,0.380,19.5
7620000,0.381,15.3
7640000,0.382,16.7
7660000,0.383,21.0
7680000,0.384,19.6
7700000,0.385,22.5
7720000,0.386,16.7
7740000,0.387,19.6
7760000,0.388,12.4
7780000,0.389,14.8
7800000,0.390,19.6
7820000,0.391,19.6
7840000,0.392,6.7
7860000,0.393,15.3
7880000,0.394,18.2
7900000,0.395,12.4
7920000,0.396,19.6
7940000,0.397,16.7
7960000,0.398,2.5
7980000,0.399,3.8
8000000,0.400,8.1
8020000,0.401,8.1
8040000,0.402,3.8
8060000,0.403,6.7
8080000,0.404,13.8
8100000,0.405,0.9
8120000,0.406,6.7
8140000,0.407,2.5
8160000,0.408,9.5
8180000,0.409,2.3
8200000,0.410,6.7
8220000,0.411,11.0
8240000,0.412,12.4
8260000,0.413,-6.3
8280000,0.414,6.7
8300000,0.415,6.7
8320000,0.416,4.0
8340000,0.417,12.4
8360000,0.418,18.2
8380000,0.419,13.8
8400000,0.420,9.5
8420000,0.421,8.1
8440000,0.422,13.8
8460000,0.423,11.0
8480000,0.424,11.0
8500000,0.425,17.9
8520000,0.426,13.8
8540000,0.427,9.5
8560000,0.428,16.7
8580000,0.429,15.3
8600000,0.430,15.3
8620000,0.431,18.2
8640000,0.432,18.2
8660000,0.433,9.5
8680000,0.434,22.6
8700000,0.435,22.5
8720000,0.436,16.7
8740000,0.437,21.0
8760000,0.438,15.3
8780000,0.439,21.0
8800000,0.440,12.4
8820000,0.441,15.3
8840000,0.442,19.6
8860000,0.443,10.2
8880000,0.444,15.3
8900000,0.445,11.0
8920000,0.446,15.3
8940000,0.447,12.4
8960000,0.448,13.8
8980000,0.449,16.7
9000000,0.450,13.8
9020000,0.451,13.8
9040000,0.452,10.2
9060000,0.453,15.3
9080000,0.454,16.7
9100000,0.455,15.3
9120000,0.456,12.4
9140000,0.457,12.4
9160000,0.458,19.6
9180000,0.459,12.4
9200000,0.460,13.8
9220000,0.461,19.5
9240000,0.462,8.1
9260000,0.463,9.5
9280000,0.464,25.4
9300000,0.465,18.2
9320000,0.466,12.4
9340000,0.467,12.4
9360000,0.468,12.4
9380000,0.469,2.3
9400000,0.470,5.5
9420000,0.471,8.1
9440000,0.472,15.3
9460000,0.473,2.3
9480000,0.474,9.5
9500000,0.475,12.4
9520000,0.476,9.5
9540000,0.477,-3.4
9560000,0.478,11.0
9580000,0.479,8.6
9600000,0.480,0.9
9620000,0.481,5.2
9640000,0.482,11.0
