FPGA idle power [mW]:,3739.5

Program energy [mJ]:,7.16

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
5340000,0.267,21.2
5360000,0.268,22.6
5380000,0.269,22.6
5400000,0.270,21.2
5420000,0.271,28.4
5440000,0.272,25.5
5460000,0.273,19.7
5480000,0.274,19.2
5500000,0.275,29.8
5520000,0.276,19.7
5540000,0.277,16.9
5560000,0.278,18.3
5580000,0.279,26.9
5600000,0.280,19.7
5620000,0.281,21.2
5640000,0.282,22.6
5660000,0.283,25.4
5680000,0.284,21.2
5700000,0.285,22.6
5720000,0.286,22.6
5740000,0.287,25.5
5760000,0.288,24.1
5780000,0.289,21.2
5800000,0.290,16.9
5820000,0.291,18.3
5840000,0.292,23.8
5860000,0.293,18.3
5880000,0.294,15.4
5900000,0.295,24.1
5920000,0.296,21.2
5940000,0.297,19.7
5960000,0.298,24.1
5980000,0.299,24.1
6000000,0.300,22.6
6020000,0.301,23.8
6040000,0.302,25.5
6060000,0.303,22.6
6080000,0.304,21.2
6100000,0.305,18.3
6120000,0.306,22.6
6140000,0.307,24.1
6160000,0.308,16.9
6180000,0.309,15.4
6200000,0.310,28.5
6220000,0.311,15.4
6240000,0.312,16.9
6260000,0.313,24.1
6280000,0.314,25.5
6300000,0.315,24.1
6320000,0.316,24.1
6340000,0.317,24.1
6360000,0.318,14.0
6380000,0.319,17.6
6400000,0.320,21.2
6420000,0.321,26.9
6440000,0.322,18.3
6460000,0.323,24.1
6480000,0.324,24.1
6500000,0.325,25.5
6520000,0.326,28.4
6540000,0.327,18.3
6560000,0.328,23.8
6580000,0.329,25.5
6600000,0.330,26.9
6620000,0.331,14.0
6640000,0.332,25.5
6660000,0.333,18.3
6680000,0.334,15.4
6700000,0.335,24.1
6720000,0.336,22.6
6740000,0.337,26.9
6760000,0.338,18.3
6780000,0.339,24.1
6800000,0.340,22.6
6820000,0.341,22.6
6840000,0.342,18.3
6860000,0.343,24.1
6880000,0.344,22.6
6900000,0.345,18.3
6920000,0.346,11.4
6940000,0.347,22.6
6960000,0.348,24.1
6980000,0.349,25.5
7000000,0.350,18.3
7020000,0.351,28.4
7040000,0.352,21.2
7060000,0.353,14.0
7080000,0.354,19.7
7100000,0.355,26.9
7120000,0.356,19.7
7140000,0.357,18.3
7160000,0.358,19.7
7180000,0.359,24.1
7200000,0.360,15.4
7220000,0.361,25.5
7240000,0.362,18.3
7260000,0.363,22.6
7280000,0.364,25.4
7300000,0.365,15.4
7320000,0.366,25.5
7340000,0.367,21.2
7360000,0.368,22.6
7380000,0.369,21.2
7400000,0.370,19.7
7420000,0.371,16.9
7440000,0.372,21.2
7460000,0.373,23.8
7480000,0.374,22.6
7500000,0.375,21.2
7520000,0.376,19.7
7540000,0.377,21.2
7560000,0.378,22.6
7580000,0.379,26.9
7600000,0.380,24.1
7620000,0.381,21.2
7640000,0.382,26.9
7660000,0.383,25.5
7680000,0.384,21.2
7700000,0.385,25.5
7720000,0.386,19.7
7740000,0.387,28.4
