FPGA idle power [mW]:,3767.3

Program energy [mJ]:,7.28

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
1940000,0.097,9.2
1960000,0.098,10.7
1980000,0.099,6.3
2000000,0.100,10.7
2020000,0.101,7.8
2040000,0.102,10.7
2060000,0.103,10.0
2080000,0.104,13.5
2100000,0.105,7.8
2120000,0.106,10.7
2140000,0.107,17.8
2160000,0.108,4.9
2180000,0.109,7.8
2200000,0.110,12.1
2220000,0.111,9.2
2240000,0.112,11.5
2260000,0.113,9.2
2280000,0.114,15.0
2300000,0.115,10.7
2320000,0.116,15.0
2340000,0.117,12.1
2360000,0.118,2.0
2380000,0.119,15.0
2400000,0.120,17.8
2420000,0.121,19.3
2440000,0.122,16.4
2460000,0.123,17.8
2480000,0.124,15.0
2500000,0.125,15.0
2520000,0.126,13.5
2540000,0.127,13.5
2560000,0.128,15.0
2580000,0.129,17.8
2600000,0.130,14.6
2620000,0.131,17.8
2640000,0.132,16.4
2660000,0.133,20.7
2680000,0.134,22.2
2700000,0.135,9.2
2720000,0.136,25.0
2740000,0.137,22.2
2760000,0.138,13.5
2780000,0.139,25.5
2800000,0.140,26.5
2820000,0.141,10.7
2840000,0.142,19.3
2860000,0.143,26.5
2880000,0.144,17.8
2900000,0.145,16.4
2920000,0.146,22.2
2940000,0.147,20.7
2960000,0.148,14.6
2980000,0.149,16.4
3000000,0.150,22.2
3020000,0.151,17.8
3040000,0.152,15.0
3060000,0.153,15.0
3080000,0.154,19.3
3100000,0.155,15.0
3120000,0.156,19.3
3140000,0.157,16.2
3160000,0.158,19.3
3180000,0.159,22.2
3200000,0.160,22.2
3220000,0.161,17.8
3240000,0.162,29.4
3260000,0.163,9.2
3280000,0.164,22.2
3300000,0.165,22.2
3320000,0.166,20.8
3340000,0.167,10.7
3360000,0.168,16.4
3380000,0.169,26.5
3400000,0.170,17.8
3420000,0.171,20.7
3440000,0.172,13.5
3460000,0.173,22.2
3480000,0.174,26.5
3500000,0.175,19.3
3520000,0.176,23.6
3540000,0.177,23.6
3560000,0.178,17.8
3580000,0.179,20.7
3600000,0.180,19.3
3620000,0.181,17.8
3640000,0.182,27.9
3660000,0.183,15.0
3680000,0.184,14.6
3700000,0.185,17.8
3720000,0.186,13.5
3740000,0.187,16.4
3760000,0.188,15.0
3780000,0.189,12.1
3800000,0.190,7.8
3820000,0.191,6.3
3840000,0.192,16.4
3860000,0.193,8.4
3880000,0.194,13.5
3900000,0.195,13.5
3920000,0.196,9.2
3940000,0.197,7.8
3960000,0.198,15.0
3980000,0.199,13.5
4000000,0.200,6.3
4020000,0.201,4.9
4040000,0.202,8.4
4060000,0.203,3.5
4080000,0.204,7.8
4100000,0.205,9.2
4120000,0.206,0.6
4140000,0.207,2.0
4160000,0.208,2.0
4180000,0.209,4.9
4200000,0.210,6.3
4220000,0.211,3.8
4240000,0.212,0.6
4260000,0.213,2.0
4280000,0.214,13.5
4300000,0.215,13.5
4320000,0.216,23.6
4340000,0.217,19.3
4360000,0.218,23.6
4380000,0.219,19.3
4400000,0.220,28.6
4420000,0.221,22.2
4440000,0.222,20.7
4460000,0.223,27.9
4480000,0.224,20.7
4500000,0.225,23.6
4520000,0.226,23.6
4540000,0.227,26.5
4560000,0.228,25.0
4580000,0.229,23.9
4600000,0.230,20.7
4620000,0.231,27.9
4640000,0.232,23.6
4660000,0.233,26.5
4680000,0.234,20.7
4700000,0.235,20.7
4720000,0.236,16.4
4740000,0.237,26.5
4760000,0.238,22.4
4780000,0.239,22.2
4800000,0.240,26.5
4820000,0.241,27.9
4840000,0.242,23.6
4860000,0.243,29.4
4880000,0.244,17.8
4900000,0.245,22.2
4920000,0.246,15.0
4940000,0.247,27.0
4960000,0.248,25.0
4980000,0.249,17.8
5000000,0.250,19.3
5020000,0.251,26.5
5040000,0.252,22.2
5060000,0.253,19.3
5080000,0.254,22.2
5100000,0.255,19.3
5120000,0.256,17.7
5140000,0.257,26.5
5160000,0.258,20.7
5180000,0.259,22.2
5200000,0.260,17.8
5220000,0.261,17.8
5240000,0.262,23.6
5260000,0.263,19.3
5280000,0.264,16.4
5300000,0.265,31.7
5320000,0.266,16.4
5340000,0.267,25.0
5360000,0.268,13.5
5380000,0.269,29.4
5400000,0.270,20.7
5420000,0.271,19.3
5440000,0.272,27.9
5460000,0.273,22.2
5480000,0.274,20.8
5500000,0.275,26.5
5520000,0.276,23.6
5540000,0.277,23.6
5560000,0.278,20.7
5580000,0.279,23.6
5600000,0.280,22.2
5620000,0.281,26.5
5640000,0.282,22.2
5660000,0.283,27.0
5680000,0.284,22.2
5700000,0.285,26.5
5720000,0.286,27.9
5740000,0.287,25.0
5760000,0.288,19.3
5780000,0.289,32.2
5800000,0.290,25.0
5820000,0.291,23.6
5840000,0.292,22.4
5860000,0.293,22.2
5880000,0.294,26.5
5900000,0.295,19.3
5920000,0.296,27.9
5940000,0.297,25.0
5960000,0.298,17.8
5980000,0.299,16.4
6000000,0.300,23.6
6020000,0.301,19.3
6040000,0.302,16.4
6060000,0.303,20.7
6080000,0.304,22.2
6100000,0.305,20.7
6120000,0.306,20.7
6140000,0.307,25.0
6160000,0.308,22.2
6180000,0.309,15.0
6200000,0.310,22.4
6220000,0.311,17.8
6240000,0.312,23.6
6260000,0.313,17.8
6280000,0.314,29.4
6300000,0.315,23.6
6320000,0.316,20.7
6340000,0.317,19.3
6360000,0.318,22.2
6380000,0.319,23.9
6400000,0.320,23.6
6420000,0.321,27.9
6440000,0.322,17.8
6460000,0.323,19.3
6480000,0.324,25.0
6500000,0.325,23.6
6520000,0.326,20.7
6540000,0.327,26.5
6560000,0.328,23.9
6580000,0.329,17.8
6600000,0.330,25.0
6620000,0.331,27.9
6640000,0.332,26.5
6660000,0.333,20.7
6680000,0.334,20.7
6700000,0.335,30.8
6720000,0.336,22.2
6740000,0.337,23.9
6760000,0.338,20.7
6780000,0.339,25.0
6800000,0.340,17.8
6820000,0.341,20.7
6840000,0.342,23.6
6860000,0.343,20.7
6880000,0.344,19.3
6900000,0.345,27.9
6920000,0.346,25.5
6940000,0.347,20.7
6960000,0.348,29.4
6980000,0.349,23.6
7000000,0.350,19.3
7020000,0.351,23.6
7040000,0.352,25.0
7060000,0.353,22.2
7080000,0.354,26.5
7100000,0.355,22.4
7120000,0.356,25.0
7140000,0.357,20.7
7160000,0.358,13.5
7180000,0.359,23.6
7200000,0.360,23.6
7220000,0.361,13.5
7240000,0.362,32.2
7260000,0.363,33.7
7280000,0.364,17.7
7300000,0.365,22.2
7320000,0.366,23.6
7340000,0.367,29.4
7360000,0.368,26.5
7380000,0.369,17.8
7400000,0.370,17.8
7420000,0.371,26.5
7440000,0.372,23.6
7460000,0.373,27.0
7480000,0.374,26.5
7500000,0.375,20.7
7520000,0.376,17.8
7540000,0.377,22.2
7560000,0.378,22.2
7580000,0.379,17.8
7600000,0.380,25.0
7620000,0.381,23.6
7640000,0.382,19.3
7660000,0.383,23.6
7680000,0.384,25.0
7700000,0.385,25.0
7720000,0.386,15.0
7740000,0.387,23.6
