FPGA idle power [mW]:,3776.4

Program energy [mJ]:,9.25

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
4720000,0.236,28.9
4740000,0.237,18.8
4760000,0.238,27.4
4780000,0.239,28.9
4800000,0.240,23.1
4820000,0.241,31.9
4840000,0.242,31.8
4860000,0.243,23.1
4880000,0.244,27.4
4900000,0.245,26.0
4920000,0.246,27.4
4940000,0.247,23.1
4960000,0.248,21.7
4980000,0.249,24.6
5000000,0.250,28.8
5020000,0.251,30.3
5040000,0.252,24.6
5060000,0.253,20.3
5080000,0.254,24.6
5100000,0.255,11.6
5120000,0.256,17.4
5140000,0.257,14.5
5160000,0.258,10.2
5180000,0.259,16.4
5200000,0.260,18.8
5220000,0.261,7.3
5240000,0.262,10.2
5260000,0.263,20.3
5280000,0.264,13.1
5300000,0.265,13.1
5320000,0.266,7.3
5340000,0.267,15.9
5360000,0.268,17.9
5380000,0.269,15.9
5400000,0.270,14.5
5420000,0.271,17.4
5440000,0.272,18.8
5460000,0.273,15.9
5480000,0.274,26.0
5500000,0.275,18.8
5520000,0.276,18.8
5540000,0.277,11.7
5560000,0.278,23.1
5580000,0.279,26.0
5600000,0.280,24.6
5620000,0.281,26.0
5640000,0.282,24.6
5660000,0.283,18.8
5680000,0.284,21.7
5700000,0.285,27.4
5720000,0.286,27.2
5740000,0.287,21.7
5760000,0.288,28.9
5780000,0.289,24.6
5800000,0.290,26.0
5820000,0.291,31.8
5840000,0.292,26.0
5860000,0.293,31.8
5880000,0.294,27.4
5900000,0.295,28.8
5920000,0.296,24.6
5940000,0.297,24.6
5960000,0.298,30.3
5980000,0.299,21.7
6000000,0.300,21.7
6020000,0.301,23.1
6040000,0.302,23.1
6060000,0.303,26.0
6080000,0.304,21.0
6100000,0.305,33.2
6120000,0.306,18.8
6140000,0.307,31.8
6160000,0.308,24.6
6180000,0.309,31.8
6200000,0.310,20.3
6220000,0.311,21.7
6240000,0.312,21.7
6260000,0.313,38.1
6280000,0.314,23.1
6300000,0.315,27.4
6320000,0.316,26.0
6340000,0.317,23.1
6360000,0.318,26.0
6380000,0.319,24.6
6400000,0.320,37.5
6420000,0.321,37.5
6440000,0.322,21.0
6460000,0.323,37.5
6480000,0.324,18.8
6500000,0.325,21.7
6520000,0.326,11.6
6540000,0.327,23.1
6560000,0.328,14.5
6580000,0.329,15.9
6600000,0.330,21.7
6620000,0.331,19.5
6640000,0.332,18.8
6660000,0.333,17.4
6680000,0.334,10.2
