FPGA idle power [mW]:,3790.1

Program energy [mJ]:,11.82

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
4280000,0.214,26.7
4300000,0.215,41.4
4320000,0.216,36.8
4340000,0.217,25.3
4360000,0.218,39.6
4380000,0.219,42.5
4400000,0.220,32.5
4420000,0.221,39.6
4440000,0.222,36.8
4460000,0.223,32.5
4480000,0.224,32.1
4500000,0.225,42.5
4520000,0.226,32.5
4540000,0.227,31.0
4560000,0.228,35.3
4580000,0.229,38.2
4600000,0.230,26.7
4620000,0.231,46.8
4640000,0.232,33.9
4660000,0.233,33.7
4680000,0.234,36.8
4700000,0.235,33.9
4720000,0.236,36.8
4740000,0.237,35.3
4760000,0.238,31.0
4780000,0.239,29.6
4800000,0.240,36.8
4820000,0.241,55.5
4840000,0.242,36.8
4860000,0.243,39.6
4880000,0.244,32.5
4900000,0.245,35.3
4920000,0.246,29.6
4940000,0.247,48.3
4960000,0.248,20.9
4980000,0.249,31.0
5000000,0.250,44.0
5020000,0.251,33.7
5040000,0.252,36.8
5060000,0.253,35.3
5080000,0.254,31.0
5100000,0.255,15.2
5120000,0.256,16.6
5140000,0.257,12.3
5160000,0.258,16.6
5180000,0.259,19.5
5200000,0.260,15.1
5220000,0.261,19.5
5240000,0.262,18.1
5260000,0.263,20.9
5280000,0.264,25.3
5300000,0.265,16.6
5320000,0.266,13.7
5340000,0.267,19.5
5360000,0.268,23.8
5380000,0.269,22.8
5400000,0.270,22.4
5420000,0.271,19.5
5440000,0.272,19.5
5460000,0.273,18.1
5480000,0.274,23.8
5500000,0.275,23.8
5520000,0.276,32.5
5540000,0.277,28.1
5560000,0.278,24.4
5580000,0.279,36.8
5600000,0.280,23.8
5620000,0.281,33.9
5640000,0.282,26.7
5660000,0.283,26.7
5680000,0.284,25.3
5700000,0.285,36.8
5720000,0.286,31.0
5740000,0.287,24.4
5760000,0.288,36.8
5780000,0.289,33.9
5800000,0.290,36.8
5820000,0.291,36.8
5840000,0.292,32.5
5860000,0.293,48.3
5880000,0.294,23.8
5900000,0.295,39.6
5920000,0.296,47.6
5940000,0.297,18.1
5960000,0.298,28.1
5980000,0.299,26.7
6000000,0.300,36.8
6020000,0.301,22.4
6040000,0.302,28.1
6060000,0.303,29.6
6080000,0.304,23.8
6100000,0.305,33.7
6120000,0.306,32.5
6140000,0.307,39.6
6160000,0.308,33.9
6180000,0.309,28.1
6200000,0.310,36.8
6220000,0.311,29.6
6240000,0.312,35.3
6260000,0.313,41.1
6280000,0.314,33.7
6300000,0.315,31.0
6320000,0.316,42.5
6340000,0.317,38.2
6360000,0.318,28.1
6380000,0.319,25.3
6400000,0.320,32.5
6420000,0.321,36.8
6440000,0.322,23.8
6460000,0.323,43.0
6480000,0.324,28.1
6500000,0.325,19.5
6520000,0.326,18.1
6540000,0.327,31.0
6560000,0.328,25.3
6580000,0.329,22.4
6600000,0.330,13.7
6620000,0.331,22.4
6640000,0.332,25.9
6660000,0.333,19.5
6680000,0.334,26.7
