FPGA idle power [mW]:,3798.9

Program energy [mJ]:,13.79

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
1840000,0.092,42.4
1860000,0.093,43.8
1880000,0.094,52.4
1900000,0.095,45.2
1920000,0.096,39.5
1940000,0.097,55.3
1960000,0.098,45.0
1980000,0.099,42.4
2000000,0.100,43.8
2020000,0.101,52.4
2040000,0.102,43.8
2060000,0.103,49.5
2080000,0.104,48.1
2100000,0.105,49.5
2120000,0.106,30.8
2140000,0.107,46.6
2160000,0.108,49.5
2180000,0.109,45.2
2200000,0.110,39.5
2220000,0.111,49.5
2240000,0.112,42.4
2260000,0.113,49.5
2280000,0.114,36.6
2300000,0.115,48.1
2320000,0.116,40.4
2340000,0.117,38.0
2360000,0.118,52.4
2380000,0.119,52.4
2400000,0.120,40.9
2420000,0.121,48.1
2440000,0.122,51.0
2460000,0.123,48.1
2480000,0.124,53.9
2500000,0.125,48.1
2520000,0.126,53.9
2540000,0.127,48.1
2560000,0.128,48.1
2580000,0.129,42.4
2600000,0.130,56.7
2620000,0.131,46.7
2640000,0.132,52.4
2660000,0.133,55.3
2680000,0.134,41.9
2700000,0.135,43.8
2720000,0.136,51.0
2740000,0.137,39.5
2760000,0.138,38.0
2780000,0.139,53.9
2800000,0.140,48.1
2820000,0.141,43.8
2840000,0.142,59.6
2860000,0.143,46.6
2880000,0.144,38.0
2900000,0.145,40.9
2920000,0.146,48.1
2940000,0.147,49.5
2960000,0.148,40.9
2980000,0.149,43.8
3000000,0.150,51.0
3020000,0.151,40.9
3040000,0.152,48.1
3060000,0.153,42.4
3080000,0.154,43.8
3100000,0.155,42.4
3120000,0.156,51.0
3140000,0.157,39.5
3160000,0.158,42.4
3180000,0.159,45.2
3200000,0.160,53.9
3220000,0.161,41.9
3240000,0.162,45.2
3260000,0.163,46.7
3280000,0.164,42.4
3300000,0.165,48.1
3320000,0.166,36.6
3340000,0.167,39.5
3360000,0.168,32.3
3380000,0.169,42.4
3400000,0.170,57.4
3420000,0.171,49.5
3440000,0.172,42.4
3460000,0.173,45.2
3480000,0.174,51.0
3500000,0.175,51.0
3520000,0.176,46.7
3540000,0.177,46.7
3560000,0.178,51.0
3580000,0.179,54.3
3600000,0.180,48.1
3620000,0.181,49.5
3640000,0.182,49.5
3660000,0.183,46.7
3680000,0.184,53.9
3700000,0.185,45.2
3720000,0.186,42.4
3740000,0.187,52.4
3760000,0.188,54.3
3780000,0.189,48.1
3800000,0.190,38.0
3820000,0.191,43.8
3840000,0.192,61.1
3860000,0.193,63.9
3880000,0.194,63.9
3900000,0.195,65.4
3920000,0.196,61.1
3940000,0.197,62.1
3960000,0.198,56.7
3980000,0.199,35.2
4000000,0.200,22.2
4020000,0.201,26.5
4040000,0.202,28.0
4060000,0.203,42.4
4080000,0.204,30.8
4100000,0.205,35.2
4120000,0.206,40.4
4140000,0.207,29.4
4160000,0.208,30.8
4180000,0.209,43.8
4200000,0.210,43.8
4220000,0.211,28.0
4240000,0.212,40.9
4260000,0.213,45.2
4280000,0.214,30.8
4300000,0.215,49.7
4320000,0.216,39.5
4340000,0.217,33.7
4360000,0.218,42.4
4380000,0.219,33.7
4400000,0.220,39.5
4420000,0.221,46.7
4440000,0.222,30.8
4460000,0.223,46.7
4480000,0.224,48.1
4500000,0.225,39.5
4520000,0.226,35.2
4540000,0.227,43.8
4560000,0.228,29.4
4580000,0.229,36.6
4600000,0.230,33.7
4620000,0.231,43.8
4640000,0.232,29.4
4660000,0.233,43.5
4680000,0.234,42.4
4700000,0.235,35.2
4720000,0.236,39.5
4740000,0.237,55.3
4760000,0.238,36.6
4780000,0.239,38.0
4800000,0.240,49.5
4820000,0.241,49.5
4840000,0.242,51.2
4860000,0.243,26.5
4880000,0.244,39.5
4900000,0.245,45.2
4920000,0.246,39.5
4940000,0.247,39.5
4960000,0.248,42.4
4980000,0.249,33.7
5000000,0.250,38.0
5020000,0.251,49.7
5040000,0.252,42.4
5060000,0.253,48.1
5080000,0.254,17.9
5100000,0.255,20.8
5120000,0.256,20.8
5140000,0.257,17.9
5160000,0.258,23.7
5180000,0.259,26.5
5200000,0.260,18.7
5220000,0.261,22.2
5240000,0.262,19.3
5260000,0.263,23.7
5280000,0.264,17.9
5300000,0.265,19.3
5320000,0.266,25.1
5340000,0.267,22.2
5360000,0.268,20.8
5380000,0.269,24.9
5400000,0.270,22.2
5420000,0.271,20.8
5440000,0.272,25.1
5460000,0.273,19.3
5480000,0.274,26.5
5500000,0.275,23.7
5520000,0.276,43.8
5540000,0.277,30.8
5560000,0.278,26.4
5580000,0.279,43.8
5600000,0.280,35.2
5620000,0.281,32.3
5640000,0.282,36.6
5660000,0.283,38.0
5680000,0.284,33.7
5700000,0.285,36.6
5720000,0.286,45.2
5740000,0.287,38.8
5760000,0.288,39.5
5780000,0.289,30.8
5800000,0.290,45.2
5820000,0.291,39.5
5840000,0.292,35.2
5860000,0.293,43.8
5880000,0.294,30.8
5900000,0.295,53.9
5920000,0.296,48.1
5940000,0.297,30.8
5960000,0.298,43.8
5980000,0.299,28.0
6000000,0.300,51.0
6020000,0.301,28.0
6040000,0.302,40.9
6060000,0.303,22.2
6080000,0.304,42.4
6100000,0.305,46.6
6120000,0.306,20.8
6140000,0.307,48.1
6160000,0.308,36.6
6180000,0.309,38.0
6200000,0.310,38.0
6220000,0.311,48.1
6240000,0.312,38.0
6260000,0.313,51.0
6280000,0.314,40.4
6300000,0.315,46.7
6320000,0.316,48.1
6340000,0.317,30.8
6360000,0.318,38.0
6380000,0.319,33.7
6400000,0.320,40.9
6420000,0.321,49.5
6440000,0.322,35.2
6460000,0.323,38.8
6480000,0.324,23.7
6500000,0.325,39.5
6520000,0.326,17.9
6540000,0.327,28.0
6560000,0.328,38.0
6580000,0.329,28.0
6600000,0.330,17.9
6620000,0.331,23.7
6640000,0.332,28.0
6660000,0.333,23.7
6680000,0.334,35.2
