FPGA idle power [mW]:,3799.4

Program energy [mJ]:,11.59

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
4260000,0.213,22.8
4280000,0.214,27.5
4300000,0.215,46.2
4320000,0.216,31.8
4340000,0.217,31.8
4360000,0.218,33.2
4380000,0.219,36.1
4400000,0.220,39.0
4420000,0.221,34.7
4440000,0.222,33.7
4460000,0.223,28.9
4480000,0.224,39.0
4500000,0.225,36.1
4520000,0.226,40.4
4540000,0.227,30.3
4560000,0.228,36.1
4580000,0.229,37.5
4600000,0.230,34.7
4620000,0.231,32.1
4640000,0.232,33.2
4660000,0.233,39.0
4680000,0.234,30.3
4700000,0.235,40.4
4720000,0.236,33.2
4740000,0.237,30.3
4760000,0.238,28.9
4780000,0.239,39.0
4800000,0.240,41.4
4820000,0.241,34.7
4840000,0.242,41.9
4860000,0.243,27.5
4880000,0.244,23.2
4900000,0.245,37.5
4920000,0.246,40.4
4940000,0.247,27.5
4960000,0.248,30.3
4980000,0.249,30.6
5000000,0.250,20.3
5020000,0.251,26.0
5040000,0.252,33.2
5060000,0.253,27.5
5080000,0.254,30.3
5100000,0.255,33.2
5120000,0.256,28.9
5140000,0.257,26.0
5160000,0.258,30.6
5180000,0.259,40.4
5200000,0.260,23.2
5220000,0.261,30.3
5240000,0.262,37.5
5260000,0.263,28.9
5280000,0.264,31.8
5300000,0.265,34.7
5320000,0.266,34.7
5340000,0.267,35.2
5360000,0.268,33.2
5380000,0.269,40.4
5400000,0.270,28.9
5420000,0.271,27.5
5440000,0.272,36.1
5460000,0.273,34.7
5480000,0.274,27.5
5500000,0.275,34.7
5520000,0.276,30.6
5540000,0.277,28.9
5560000,0.278,28.9
5580000,0.279,28.9
5600000,0.280,21.7
5620000,0.281,26.0
5640000,0.282,46.2
5660000,0.283,33.2
5680000,0.284,34.7
5700000,0.285,38.3
5720000,0.286,31.8
5740000,0.287,36.1
5760000,0.288,41.9
5780000,0.289,34.7
5800000,0.290,26.0
5820000,0.291,31.8
5840000,0.292,37.5
5860000,0.293,28.9
5880000,0.294,25.9
5900000,0.295,43.3
5920000,0.296,33.2
5940000,0.297,34.7
5960000,0.298,28.9
5980000,0.299,26.0
6000000,0.300,33.2
6020000,0.301,30.3
6040000,0.302,26.0
6060000,0.303,27.5
6080000,0.304,27.5
6100000,0.305,39.0
6120000,0.306,36.1
6140000,0.307,28.9
6160000,0.308,24.6
6180000,0.309,31.8
6200000,0.310,27.5
6220000,0.311,27.5
6240000,0.312,38.3
6260000,0.313,34.7
6280000,0.314,31.8
6300000,0.315,31.8
6320000,0.316,26.0
6340000,0.317,31.8
6360000,0.318,33.2
6380000,0.319,33.2
6400000,0.320,36.1
6420000,0.321,35.2
6440000,0.322,30.3
6460000,0.323,27.5
6480000,0.324,40.4
6500000,0.325,34.7
6520000,0.326,30.3
6540000,0.327,36.1
6560000,0.328,36.1
6580000,0.329,30.3
6600000,0.330,18.2
6620000,0.331,34.7
6640000,0.332,31.8
6660000,0.333,26.0
6680000,0.334,39.0
6700000,0.335,33.2
6720000,0.336,33.2
6740000,0.337,26.0
6760000,0.338,31.8
6780000,0.339,25.9
6800000,0.340,26.0
6820000,0.341,34.7
6840000,0.342,31.8
6860000,0.343,36.1
6880000,0.344,34.7
6900000,0.345,33.2
6920000,0.346,23.2
6940000,0.347,20.3
6960000,0.348,41.4
6980000,0.349,31.8
7000000,0.350,28.9
7020000,0.351,34.7
7040000,0.352,36.1
7060000,0.353,28.9
7080000,0.354,21.7
7100000,0.355,27.5
7120000,0.356,34.7
7140000,0.357,32.1
7160000,0.358,26.0
7180000,0.359,27.5
7200000,0.360,30.3
7220000,0.361,40.4
7240000,0.362,40.4
7260000,0.363,27.5
7280000,0.364,28.9
7300000,0.365,40.4
7320000,0.366,36.8
7340000,0.367,21.7
7360000,0.368,37.5
7380000,0.369,36.1
7400000,0.370,33.2
7420000,0.371,39.0
7440000,0.372,30.3
7460000,0.373,39.0
7480000,0.374,34.7
7500000,0.375,30.6
7520000,0.376,41.9
7540000,0.377,34.7
7560000,0.378,41.9
7580000,0.379,34.7
7600000,0.380,31.8
7620000,0.381,43.3
7640000,0.382,36.1
7660000,0.383,27.5
7680000,0.384,35.2
7700000,0.385,36.1
7720000,0.386,33.2
